filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
12_1_05_50___71	71	12	1	0.5	typeTokenInput_50	-0.037582566721688575	0.00022403351954360757	0.30000000000000004	0.3800000000000001	6.739999999999899	7.099999999999891	0.3917409692534874	0.5
2_1_099_50___98	98	2	1	0.99	typeTokenInput_50	-0.021101753178203984	3.880793138460121e-05	0.11999999999999998	0.8800000000000006	7.239999999999888	6.879999999999896	0.401312339887546	0.5
2_1_05_50___83	83	2	1	0.5	typeTokenInput_50	-0.015651948778007553	2.040656343223007e-05	0.29000000000000004	0.3500000000000001	7.359999999999886	7.309999999999887	0.49750002083312483	0.5
24_1_05_50___85	85	24	1	0.5	typeTokenInput_50	-0.01706529515865559	2.456868636762818e-05	0.7000000000000004	0.15	7.109999999999891	7.399999999999885	0.5646362918030307	0.5
24_1_001_50___82	82	24	1	0.01	typeTokenInput_50	-0.020730368231356565	7.265053202019e-05	0.21999999999999997	0.7800000000000005	6.529999999999903	4.969999999999937	0.7310585786299982	0.5
12_1_099_50___72	72	12	1	0.99	typeTokenInput_50	-0.030164098517739893	0.00013234235633385687	0.9400000000000006	0.22000000000000003	4.79999999999994	4.459999999999948	0.7426905453026844	0.5
12_2_099_50___68	68	12	2	0.99	typeTokenInput_50	-0.06105354823949333	0.0012712615726823253	1.7800000000000014	0	4.80999999999994	7.63999999999988	0.2592251008178578	0.5
12_1_01_50___73	73	12	1	0.1	typeTokenInput_50	-0.022248024819875315	9.815266147219282e-05	0.3400000000000001	0.5300000000000002	7.2799999999998875	7.359999999999886	0.432907095034546	0.5
2_2_05_50___64	64	2	2	0.5	typeTokenInput_50	-0.03804797169621247	0.00032366701248719664	1.420000000000001	0.26000000000000006	3.7499999999999627	4.099999999999955	0.69210950430179	0.5
12_1_05_50___72	72	12	1	0.5	typeTokenInput_50	-0.021907053904172913	4.935539569709587e-05	0.10999999999999999	0.5600000000000003	6.439999999999905	5.249999999999931	0.6769958562385174	0.5
2_1_099_50___99	99	2	1	0.99	typeTokenInput_50	-0.0259799174301351	0.00014541417750184513	0.7900000000000005	0.7800000000000005	4.81999999999994	3.959999999999958	0.7047456979980874	0.5
2_1_05_50___84	84	2	1	0.5	typeTokenInput_50	-0.039108799699521746	0.00022829183459088462	0.5400000000000003	1.2000000000000008	3.359999999999971	4.6999999999999424	0.11920292202212046	0.5
24_1_05_50___86	86	24	1	0.5	typeTokenInput_50	-0.025218120826052008	7.826863980901853e-05	0.3400000000000001	0.4700000000000002	6.6799999999999	4.989999999999936	0.8263533529809897	0.5
